00014-479.txt,"There is a large red ball on the right hand side in a black cubby area. A smaller green ball is above the red ball and a little to the left.","The green ball falls and bumps into the red ball, sending the green ball to the left over the small black wall of the cubby. It touches the wall an continues rolling left until it reaches the purple floor on the left side."
00015-134.txt,"The green ball rests on a small black platform while the large red ball hovers above in the air.","The red ball drops and knocks the green ball off of the platform. It rolls to the left and lands on the purple line."
00015-154.txt,"There is a small black platform suspended in the air with a green ball on top of it.  There is a red ball suspended above the green ball.","The red ball falls onto the green ball on the platform and it rolls off onto the right side and the green ball rolls off the platform onto the left side and falls on the purple bar."
00015-257.txt,"A red ball is hovering at the top right. A green ball is under it to the left. The green ball is on a black bar at the center right. A purple bar is the floor.","The red ball lands on the green ball. The green ball rolls to the left onto the purple bar."
00015-263.txt,"The purple bar is at the bottom. The green ball is placed on top of a small, black platform in the middle. The large red pall is hovering near the top, placed above the green ball and leaning right.","The red ball falls down and hits the green ball. It bounces towards the right of the platform and lands on the purple bar. It slightly slides towards right. As a result of the impact with the red ball, the green ball moves to the right of the platform, falls down, lands on the purple bar and moves towards left."
00015-278.txt,"a large red ball is above a smaller green balls right side. The green ball rests on a black platform. A purple horizontal bar makes up the floor.","The large red ball drops and hits the green ball on its right side which propels it to the left. The green ball falls down onto the purple bar along with the red ball."
00015-279.txt,"The green  ball rests on a small black line and the red ball hovers above it.","The red ball falls and knocks the green  ball off of the small platform. The green ball then rolls to the left and lands on the purple line."
00015-211.txt,"A red ball hovers at the top center. A green ball is hovering below the red ball at the center. The green ball is on top of a black bar. The purple bar is the floor.","The red ball falls, lands on the green ball, rolls over to the right, and lands on the purple bar at the right corner. The green ball rolls off the black bar onto the purple bar at the center left."
00015-399.txt,"The medium sized green  ball rests on a slightly curved black platform in the air. The huge red ball is above it and slightly to the left, and the floor is filled with purple.","The red ball falls and knocks the green ball off of its curved black platform and to the left. It rolls leftwards and continues falling until it lands on the purple floor, as the red ball rolls to the right and does the same."
00015-185.txt,"The medium sized green ball rests on a slightly curved small black line. The large red ball hovers above it and slightly to the left. The purple line is the entire floor.","The red ball falls and knocks the green ball off and to the left. It rolls off of the platform and lands on the purple floor."
00015-325.txt,"The medium green ball rests inside of a slightly curved grey line. The huge red ball is above it and slightly to the left. The balls and platform hover over the large purple floor.","The red ball falls and knocks the green ball off of the curved black platform to the left. It rolls, falls, and lands on the purple surface."
00015-447.txt,"A green ball is resting on a black angled platform. Above it and to the right is a very large red ball.","The red ball is dropped and it moves downward until hitting the green ball resting on the platform. The red ball is propelled to the right and the green to the left. They both fall to the ground below."
00015-442.txt,"The green ball is cradled in a slightly curved and small black platform. The large red ball is above it and a little to the left.","The large red ball falls and knocks the green ball to the left, and it rolls off and lands on the purple floor."
00017-164.txt,"There is a vertical grey bar with a green ball placed on top of it.  There is a red ball suspended just above a slanted black bar.","The red ball falls onto the slanted black bar and rolls of the bar to the left.  The red ball rolls into the grey bar and knocks the green ball off to the left and the green ball lands on the purple bar."
00019-598.txt,"There is a grey ball suspended in the air with a red ball suspended above it and a green ball suspended above the red ball.","All three balls fall.  The grey ball lands on the purple bar the red ball lands on the grey ball and the green ball lands on the red ball.  The red ball rolls to the left off the purple bar and the green ball rolls down on the purple bar pushing the grey ball over."
00019-805.txt,"There is a tiny purple platform towards the left hand side of the screen, and three medium balls: red, grey, and green in a straight line.","The red ball falls down first, followed by the grey ball, and they both are side by side on the platform. When the green ball falls, it lands in between them, pushing them to the side and resting on the purple platform."
00020-076.txt,"All of the balls are medium sized. The red ball is on the left in a series of diagonal black lines. The Green ball is in the top center, and the grey ball is on the right hand side of a split wall along with the purple floor.","The balls drop and the red ball slides down the diagonal lines at the same time the green ball is falling. The red ball knocks the green ball through the opening in the split wall, and it travels over the grey ball to land on the purple floor."
00020-016.txt,"A row of black bars are hovering at the center left and pointing downwards to the right. Two black bars from the ground and ceiling are at the center. A purple bar covers the right half of the floor. A green ball hovers at the center top to the left. A gray ball hovers at the center top to the right. A red ball is hovering at the center left between black bars.","The red ball rolls down, hits the green ball, and lands to the left of the floor black bar. The green ball falls down, gets hits by the red ball, and land at the bottom right on the purple bar. The gray bar falls straight down and lands on the purple bar."
00020-034.txt,"A row of black bars are hovering at the center left. Two black bars from the ground and ceiling are at the center. A purple bar covers the right half of the floor. A green ball hovers at the center top to the left. A gray ball hovers at the center top to the right. A red ball is hovering at the center left between black bars.","The red ball rolls to the right and hits the green ball as it comes down. The red ball lands to the left of the bottom black bar. The green ball rolls into the right corner on the purple bar. The gray ball drops down and lands to the right of the floor black bar."
00020-058.txt,"A row of black bars are hovering at the center left. Two black bars from the ground and ceiling are at the center. A purple bar covers the right half of the floor. A green ball hovers at the center top to the left. A gray ball hovers at the center top to the right. A red ball is hovering at the center left between black bars.","The balls drop. The gray ball drops straight down onto the purple bar. The green bar bounces off the red bar and lands on the purple bar at the right corner. The red ball rolls off the row bar and to the left of the floor black bar."
00020-015.txt,"There is a red ball on the slanted black bars in the third position.  There is a green ball suspended in the air between the black slanted bars and the vertical bars with an opening.  on the other side of the vertical bars on the right is a grey ball suspended in the air at the same height as the green ball.","The balls fall and the green ball collides with the red ball and rolls into the opening of the black bars. the grey ball hits the purple bar and the green ball falls on top o fthe grey ball and rolls off on the right side."
00020-072.txt,"The red ball is on the left in a series of diagonal lines. The green ball is in the center, and the grey ball is on the other side of a split wall. The purple floor is on the right side with the grey ball.","The green ball drops, but the red ball also rolls down its diagonal line and bumps it. This sends the green ball through the split opening, bouncing on the black bar, until it bounces over the grey ball and lands on the purple floor."
00020-038.txt,"There's a small red ball on the diagonal lines near the center. The green ball is in the top middle with a clear path straight down, and the grey ball is on the other end of a split wall by the purple goal.","The green ball begins to fall but is interrupted by the red ball as it rolls down the diagonal. They collide and it sends the green ball through the opening in the split wall to fall down into the purple area."
00020-059.txt,"A row of black bars are hovering at the center left. Two black bars from the ground and ceiling are at the center. A purple bar covers the right half of the floor. A green ball hovers at the center top to the left. A gray ball hovers at the center top to the right. A red ball is hovering at the center left between black bars.","The red ball falls down, rolls over to the left of the floor black bar. The green ball hits the red ball and lands on the purple bar at the right corner. The gray ball drops straight down on the purple bar."
00020-068.txt,"The black platform are many, with a distance to the right wall slightly larger than the size of the grey ball. The green ball was placed in the purple platform. The purple bar in the right side.","The ball are fall from the top to the bottom. The black platform are many, with a distance to the right wall slightly larger than the size of the grey ball. The green ball was placed in the purple platform. The purple bar in the right side."
00020-070.txt,"There are slanted black bars with red ball on the third black bar.  The green ball is suspended in the air between the black slanted bars and the vertical bars that have an opening where the grey ball is on the floor.","The green ball falls and hits red ball that is rolling off the slanted platform.  The green ball falls through the opening in the bar and lands on the grey ball and rolls off to the right side onto the purple bar."
00020-052.txt,"The grey and green  balls are at the top of the area, but on opposite sides of a wall. The grey ball is directly above the purple line. The red ball is in a series of diagonal lines.","The grey and green balls begin to fall, but as they do the red ball rolls towards the green ball and bumps it. The green ball then collides with a wall and bounces over the grey ball to land on the purple line."
00020-094.txt,"The small red ball is on the left in between slanted lines. The green ball hovers at the top center, while the grey ball is on the other side of a split black wall. The purple floor is also on the right side of the split black wall with the grey ball.","The balls drop, and the red ball rolls to collide with the green ball. The green ball is knocked into the split wall, and bounces to the right. It lands over the grey ball and onto the purple floor."
00020-069.txt,"The tiny red ball is in the air to the left hand side, in a series of black diagonal lines. The green ball is in the top center, and the grey ball is on the other side of a split black wall. The purple floor is on that same side as the grey ball.","The green ball falls, but the red ball also rides down the diagonal ramp and they collide. This knocks the green ball left through the split in the wall, over the grey ball, and the green ball lands on the purple floor."
00020-090.txt,"There are slanted black bars on the left with a red ball on the fourth slanted black bar.  There is a green ball suspended in between the slanted black bars and a vertical black bar with an opening.  on the right side of the black bar is a grey ball suspended at the same height as the green ball.","All the balls falls and the red ball rolls off the slanted black bar.  it hits the green ball and pushes it through the opening of the vertical black bars.  The grey ball hits the ground first and the green ball lands on top of the grey ball and rolls to the right landing on the purple bar."
00020-078.txt,"A row of black bars are hovering at the center left. Two black bars from the ground and ceiling are at the center. A purple bar covers the right half of the floor. A green ball hovers at the center top to the left. A gray ball hovers at the center top to the right. A red ball is hovering at the center left between black bars.","The balls drop. The gray ball drops straight down onto the purple bar. The green ball bounces off the red ball and lands in the right corner on the purple bar. The red ball rolls off the row of black bar towards the left of the floor black bar."
00020-083.txt,"There are slanted black bars and a red ball on the 2nd slanted black bar.  There is a green ball suspended above the 1st slanted black bar.  There is a vertical black bar to the right and a grey ball suspended midway on the right side of the vertical bar.","All the balls fall. The red ball rolls off the slanted bar.  the green ball lands on the 1st slanted bar and rolls off hitting the red ball and pushing the red ball through the opening to the right side of the vertical bars.  The green ball proceedes to land on the grey ball and rolls off to the right landing on the purple bar."
00024-435.txt,"A green ball is hovering at the top center. A gray bar is hovering at the bottom center. The red ball is under the gray ball to the right. Two black bars are attached to the left and right walls. They are at the bottom center below the balls. A purple bar is the floor.","All the balls fall down. The green ball goes through the black bars' gap and lands on the purple bar. The green ball hits the balls and causes them to roll. The gray ball rolls left and the red ball rolls right. Both are on the black bars."
00024-482.txt,"There is a horizontal black bar with an opening.  there is a red ball on the right side of the opening suspended and a grey ball suspended in the air in the opening.  There is a green ball suspended above the red and grey balls.","All the balls fall.  The red ball hits the right side of the black bar and the grey ball lands on the red ball and rolls onto the left side of the opening the green ball hits the grey ball and falls through the opening and onto the purple bar beneath the black bars."
00024-455.txt,"There are two black bars with a small opening in the middle.  The red ball is suspended above the black bars.  the grey ball is suspended above the red ball and the green ball is suspended above the grey ball.","All the balls fall and the red ball hits the black platform first.  the grey ball falls onto the red ball and rolls to the right on the platform.  The red ball falls through the opening and touches the purple ball and the green ball falls through the opening as well."
00024-583.txt,"A green ball hovers at the top center. A gray ball hovers at the center. A red ball is under it to the left. Two black bars are on the left and right walls in the bottom center. A purple bar is the floor.","All the balls fall down. The green ball goes through the black bars gap and lands on the purple bar. The green ball hits the other two balls. The red ball rolls to the left. The gray ball rolls to the right. They both are on the black bars."
00024-113.txt,"There is a very small opening in a black bar, just big enough for the green ball to fit through. The red tiny ball is closest right above it, followed by a larger grey, and up above them all is the green ball. The entire floor is purple.","The red ball slides through the hole relatively easily, but it knocks the grey ball out of the way in the process. The green ball falls and just barely slides through the opening to reach the purple floor."
00024-666.txt,"A green ball hovers at the center top. A gray ball hovers at the bottom center. A red ball is right under it and it's hovering. There are two wall black bars at the bottom center. A purple bar is the floor.","All the balls drop down. The green ball lands in the middle of the other two balls, through the wall black bars' gap, and onto the purple bar at the center. The gray ball hits the red ball and rolls at the center left of the left wall black bar. The red ball rolls onto the right wall black bar at the center right."
00024-409.txt,"The purple bar is all the way across the bottom. A black bar is above the purple bar with a gap in the middle that is barely bigger than the green ball. The gray ball is suspended above the black bar, to the left, with its right side hanging over the gap. The red ball is suspended a little lower than the gray ball, to the right, with its left side hanging over the gap. The green ball is suspended at the top above the gap and the other two balls.","As all the balls fall, the red ball hits the black bar first, the gray ball then hits the red ball pushing the red ball slightly to the right and the gray ball moves left on the black bar. The green ball then lands on the gray ball then the red ball almost simultaneously pushing them farther apart and centering the green ball over the gap. The green ball then falls through the gap and lands on the purple bar."
00024-542.txt,"A green ball hovers at the center top. A gray ball hovers at the center center. A red ball is right under it and it's hovering. There are two wall black bars at the bottom center. A purple bar is the floor.","The green ball drops and hits the gray ball, goes between the black bars' gap, and lands on the purple bar at the center. The red bar moves to the left a little. The gray ball rolls to the right wall on the right black bar."
